srch_destination_id	srch_destination_name	srch_destination_type_id	srch_destination_latitude	srch_destination_longitude	popular_naturalfeature_beach	popular_activity_dining	popular_social_bars	popular_shopping_shopping	popular_historical_historical	popular_food_coffee	popular_field_business
187842639	Memphis International Airport (MEM), Tennessee, United States of America	774	35.05354	-89.97269	-2.2009387576289754	-1.7963168727510428	-2.0791323158283768	-2.1614634216814537	-2.047349145021628	-2.069207068789375	-1.9641696016047174
187843135	Jackson (and vicinity), Tennessee, United States of America	464	35.663546	-88.849652	-2.1946542425988516	-1.8517494366125615	-2.060972176221317	-2.007396805147013	-2.189320566355248	-2.061322734596634	-2.0436316797161584
187843600	Canton, Ohio, United States of America	774	40.86126	-81.38152	-2.2395664182545776	-1.786723072495829	-2.1055791341148833	-2.003671834684552	-1.9373403526108512	-2.0901470132499953	-2.017805506621025
187844034	Cleveland Hopkins International Airport (CLE), Ohio, United States of America	774	41.4132	-81.84381	-2.180636742251613	-1.7392765637978562	-2.048009131398774	-1.907192459274005	-2.1086552422108307	-1.9754449472726134	-1.9283757896708698
187844096	Downtown Cleveland, Ohio, United States of America	774	41.50192	-81.68318	-2.109615978625941	-1.5402596063952299	-1.7170124833710496	-2.1411862692553996	-1.9316770298129928	-1.9861143528569585	-1.930499468793439
187844158	Independence, Ohio, United States of America	774	41.39097	-81.65732	-2.2250973782428933	-1.5548983040230753	-1.9235979326942352	-2.1171758612472424	-2.2250973782428933	-1.9859178792365133	-1.9559663948668686
187844220	Covington (and vicinity), Kentucky, United States of America	464	39.0854	-84.52052	-2.264450403218845	-1.6444632817226719	-1.8703143741413928	-1.947296875147511	-1.9824652641585652	-2.03818640913433	-1.9586718817417268
187844313	Deadwood (and vicinity), South Dakota, United States of America	464	44.38139	-103.72349	-2.192293531930491	-1.8070592090764317	-1.9410370109584936	-2.166968246079477	-1.9127080673359758	-2.148045551333086	-2.052489937471188
187844344	Rapid City (and vicinity), South Dakota, United States of America	464	44.10111	-103.20279	-2.2380095435714003	-1.7068187799371763	-1.995955995939671	-1.9512475988797588	-1.938605031008295	-2.04416053481225	-2.097212065963811
187844375	Mount Rushmore (and vicinity), South Dakota, United States of America	464	43.893348	-103.566306	-2.2256398268491213	-1.837358891264171	-2.0905019444722948	-2.0526685016283794	-1.8964702643704878	-2.0890748948317572	-2.140735742530416
187844592	Chamberlain (and vicinity), South Dakota, United States of America	464	43.802784	-99.380839	-2.178911997574033	-1.9331427924030207	-2.143245928831588	-2.1473385128637723	-2.1870649964796822	-2.113081208821385	-2.1324115274411257
187844685	Downtown Columbus, Ohio, United States of America	774	39.9664	-83.00193	-2.2623610180283062	-1.6731135119983824	-1.8589960484255421	-1.9833234143373302	-1.9540139176460913	-2.0401942152990133	-1.9210176399798191
187844747	North Columbus, Ohio, United States of America	774	40.10884	-82.97923	-2.2175734014562467	-1.7078864146486232	-2.045835589498946	-1.9680781241850902	-2.0724187305242063	-2.0174674270580657	-2.0304460114912377
187844778	Port Columbus International Airport (CMH), Ohio, United States of America	774	39.99432	-82.89038	-2.20900773989376	-1.859967480163361	-2.016076785806574	-2.0611381633173544	-2.089395039863908	-1.9410993914842511	-1.9171668287676797
187844933	Mitchell (and vicinity), South Dakota, United States of America	464	43.69648	-98.01559	-2.203928582633555	-2.008909519782562	-2.1801870002080133	-2.186739506184338	-1.9776656486345403	-2.1422700003030104	-2.1392996262867396
187844995	Sioux Falls (and vicinity), South Dakota, United States of America	464	43.52361	-96.77207	-2.232838238975169	-1.858848731982472	-2.1226994760109483	-1.9532489539867604	-1.9627421171338533	-2.1441315752928554	-1.98946376083338
187845181	Cincinnati-Northern Kentucky Int'l Airport (CVG), Kentucky, United States of America	774	39.03739	-84.63837	-2.223969646054913	-1.7694142615781387	-2.0755044388738355	-1.9932635356532533	-2.1277509533576384	-1.9949722550470979	-1.8859561876007576
187846173	Lexington, Kentucky, United States of America	774	38.04149	-84.45798	-2.2189161689367323	-1.6823330728237724	-1.966876780986087	-1.944549019558225	-2.1599073468449004	-2.0138402483160247	-1.9719689291082931
187846328	East Louisville, Louisville, Kentucky, United States of America	774	38.21414	-85.55991	-2.2265052941586108	-1.7050610481915462	-2.0623751199332445	-1.9898243738062533	-2.014895829753839	-2.000397172473379	-2.0123120218676283
187846390	Downtown Louisville, Kentucky, United States of America	774	38.24081	-85.75401	-2.280703467316033	-1.6014381894829124	-1.7671763813434214	-2.061532539400614	-1.8362670420878837	-2.1142920440911297	-1.9912054914051915
187846421	Louisville International Airport (SDF), Kentucky, United States of America	774	38.18048	-85.71445	-2.2210441714241718	-1.8125805665750137	-2.0561425472582484	-2.1264470923924987	-1.9951713576316834	-2.0875060157223104	-1.988932242806412
187846452	Rapid City, South Dakota, United States of America	774	44.03872	-103.3016	-2.2304368451764756	-1.5982465742497531	-1.902124311052849	-1.9421277782599335	-2.1515126386531955	-1.9611034067857087	-2.0351611676129484
187846545	Keystone, South Dakota, United States of America	774	43.87941	-103.4373	-2.2062393789092423	-1.7916478330677128	-2.0966329847822087	-1.9165053745843716	-2.1084130292235064	-1.9958711189578018	-2.1660060017217195
187846855	Athens (and vicinity), Ohio, United States of America	464	39.337197	-82.097643	-2.191989536960508	-1.9202200311385238	-2.099061022679301	-2.0833166191070487	-2.1987414441552122	-1.9923492646438328	-2.1343505532160543
187847103	Bowling Green (and vicinity), Kentucky, United States of America	464	36.93787	-86.41851	-2.1859383418776908	-1.7302226308517064	-2.0771178445842584	-2.044482658466381	-2.183487149280075	-1.9936902556849052	-2.0738752201681185
187847413	Blue Ash, Cincinnati, Ohio, United States of America	774	39.25158	-84.37778	-2.2386221878465267	-1.9149917192134707	-1.999134249074991	-2.027202882483161	-2.026560602460188	-2.1073081801029465	-1.9168839071112727
187847537	Downtown Cincinnati, Ohio, United States of America	774	39.10585	-84.51697	-2.255108934854109	-1.4980710147554293	-1.6877887595394427	-1.900697223168711	-1.8505816597877416	-1.9572253612303159	-1.9547421827351128
187847940	Paducah (and vicinity), Kentucky, United States of America	464	37.084018	-88.682207	-2.147610288065486	-1.8264014531291564	-2.144515905507548	-2.08785952868293	-2.1841086650448682	-2.066499450739348	-2.0630184163552925
187849273	Brookfield, Wisconsin, United States of America	774	43.04233	-88.12201	-2.1457743017990953	-1.723196238247226	-2.0106189001915364	-1.8754644471939494	-2.0527422248797578	-2.0598024325096422	-2.000021924957902
187849304	Downtown Milwaukee, Wisconsin, United States of America	774	43.04014	-87.92257	-2.1949972908582884	-1.5588271345716405	-1.6798974649821081	-2.02151701413924	-1.8124964785309303	-2.032824874418605	-1.971182670014798
187849428	General Mitchell International Airport (MKE), Wisconsin, United States of America	774	42.9362	-87.90413	-2.2052138321544934	-1.7548373735983023	-1.8854773265636013	-2.0524113719969304	-2.007094705298686	-2.0215380931151987	-1.994787711783504
187850203	Cookeville (and vicinity), Tennessee, United States of America	464	36.13866	-85.50319	-2.220052800484256	-1.903795736372019	-2.13303515321269	-2.055015354294171	-2.0671522636557937	-2.0178280731577463	-2.159377526201033
187850792	Wausau (and vicinity), Wisconsin, United States of America	464	44.95099	-89.65534	-2.19912457955671	-1.8554391132395736	-2.0517241578678678	-2.08906627769224	-2.1738696114977922	-2.1022158918128095	-1.9994099640373708
187851784	Brentwood, Tennessee, United States of America	774	36.00024	-86.77934	-2.2339798664642485	-1.6434901540840545	-1.948980269738506	-1.8614774393799218	-2.0805944467770225	-1.8194668173087185	-1.8650110026290467
187851877	Franklin, Tennessee, United States of America	774	35.90516	-86.92953	-2.238065661273091	-1.7729926582898063	-2.064874772851521	-1.8851352787501665	-1.9425080044687273	-1.9681751942518577	-2.050209710727796
187851939	Elkhart, Indiana, United States of America	774	41.67464	-85.98049	-2.1861092357387544	-1.9013851364933856	-2.1446640199027147	-2.093892139164467	-2.123037154477163	-2.064805559193172	-2.0763416570775903
187852094	Downtown Nashville, Tennessee, United States of America	774	36.16747	-86.78085	-2.286330549430862	-1.7223033554258833	-1.6720478659149633	-2.0690745488743816	-1.8687925351201506	-2.045347042033769	-2.091145585934825
187852125	Vanderbilt University - Music Row, Nashville, Tennessee, United States of America	774	36.1447	-86.80487	-2.2583421304987334	-1.5573293526067469	-1.6876462148276656	-2.1233993436559473	-1.9553207948438405	-2.022265477032354	-2.0138923818234815
187852156	Nashville International Airport (BNA), Tennessee, United States of America	774	36.12717	-86.68138	-2.2351000863060952	-1.718740401332701	-1.8008189656349944	-2.0850856693718605	-1.9932836065647073	-1.9991393406944784	-1.9504232177446048
187852187	Opryland, Nashville, Tennessee, United States of America	774	36.22229	-86.69633	-2.284309987482527	-1.487506615679807	-1.8423553511364732	-1.8251144382168003	-1.9564333071865958	-1.9834923841196563	-2.10815928270554
187852249	Michigan City, Indiana, United States of America	774	41.69026	-86.87904	-1.8987867273251164	-1.822992554992451	-2.1029244615338922	-1.8572804777556806	-2.039687282106677	-2.081224153925217	-2.156706700403812
187852497	National Harbor, Oxon Hill, Maryland, United States of America	557	38.7932	-77.01644	-2.164765737423966	-1.6782191147692698	-1.9379633983919329	-1.7832094762682722	-2.1652885797932377	-2.0788178766331598	-1.9689791493789972
187852683	Lafayette (and vicinity), Indiana, United States of America	464	40.41762	-86.825085	-2.187171943665286	-1.8254787557347818	-2.0660856377488055	-2.0789775582049383	-2.17401203102335	-2.0497867035784876	-2.042991253400513
187852745	Eau Claire (and vicinity), Wisconsin, United States of America	464	44.792747	-91.51888	-2.2001900464269424	-1.8730505747925243	-2.0471751797706914	-2.1304516540410012	-2.1451048197388922	-2.0429275933147095	-2.0497468761466595
187852869	Muncie (and vicinity), Indiana, United States of America	464	40.21998	-85.43089	-2.213597668757008	-1.8868750679673902	-2.1288167605728123	-2.057226411291311	-2.0523269583564705	-2.1056942382146366	-2.1139206974171576
187852931	Richmond (and vicinity), Indiana, United States of America	464	39.833656	-84.82486	-2.148757987957653	-1.9224796152318266	-2.076558819527457	-2.0967107049777836	-1.9639614493757003	-2.105887672264489	-2.159035415007893
187853086	Columbus (and vicinity), Indiana, United States of America	464	39.1996	-85.953502	-2.190444866561648	-1.8903938512549026	-2.0564153970164396	-2.0362825381394605	-2.1896835406349533	-2.1012432217484265	-2.062574705295417
187853179	Bloomington (and vicinity), Indiana, United States of America	464	39.168156	-86.535573	-2.2014408200181257	-1.8574692966879838	-2.080708831851829	-2.051433058033823	-2.1881487015112286	-1.9753918625489912	-2.05225468763562
187853210	Terre Haute (and vicinity), Indiana, United States of America	464	39.43307	-87.41371	-2.1878042518847143	-1.946488203547116	-2.0269498963711676	-1.964331479765488	-1.9874922068020096	-1.994465171619245	-2.0845248031964414
187853644	Downtown Chattanooga, Tennessee, United States of America	774	35.04218	-85.31178	-2.2825166188839066	-1.5719161566307018	-1.958992849597601	-1.9982363413490702	-1.66612422210604	-2.1276146095609967	-1.9923897069491967
187853706	Hamilton Place, Chattanooga, Tennessee, United States of America	774	35.04062	-85.15787	-2.2266680569772848	-1.667625887976466	-2.088391853919274	-1.8792413664189864	-2.075023338836646	-2.051414120756228	-2.022866717018009
187854264	Door County, Wisconsin, United States of America	464	45.053427	-87.278343	-2.098235099845041	-1.8575953296660455	-2.061712345958286	-1.9506687357102352	-1.9546548075841423	-2.071050499654644	-2.1602135334407517
187854357	Sheboygan (and vicinity), Wisconsin, United States of America	464	43.75414	-87.74507	-2.187354362158474	-1.873415882387861	-2.13926441836421	-2.14109807487575	-2.0535593871116906	-2.1513037757976248	-2.0230829264214427
187854636	Johnson City, Tennessee, United States of America	774	36.32822	-82.37295	-2.2396597717718763	-1.7368768234382546	-2.0544195429666257	-2.0678198418606266	-1.9180603185500753	-2.0817272848910195	-1.9644453281223986
187855349	Wisconsin Dells (and vicinity), Wisconsin, United States of America	464	43.622465	-89.790839	-2.2078690936811802	-1.8699988748245617	-2.063428191283316	-2.010704670011137	-2.1776360397293404	-2.0925329160013524	-2.1153204871883657
187855442	Carmel - North Indianapolis, Indiana, United States of America	774	39.95622	-86.1405	-2.1553622891480466	-1.7922287873579044	-2.0650952163920318	-1.9792919461552103	-2.0130667660780244	-2.0871090680046875	-2.0457632733127222
187855473	Downtown Indianapolis, Indiana, United States of America	774	39.77211	-86.16206	-2.174529794304607	-1.5933197313962768	-1.817324446818418	-2.0630499252234835	-2.0292845743389347	-2.1150500821741507	-2.009062346427135
187855535	West Knoxville, Knoxville, Tennessee, United States of America	774	35.92131	-84.08726	-2.237310429857176	-1.7704379599362887	-2.1795629058895276	-1.9120071572208572	-2.0220759575030653	-2.003504347779172	-2.1093386040701887
187855597	Downtown Knoxville, Tennessee, United States of America	774	35.95976	-83.9285	-2.280651759594683	-1.6071345194097133	-1.8805943816249813	-1.9316736624715236	-1.9404949884301765	-2.1650783544944052	-2.043091711293997
187855752	Appleton, Wisconsin, United States of America	774	44.27528	-88.4182	-2.205243427334148	-1.8214322753951289	-2.0093995786762	-1.8487509871646193	-2.205243427334148	-2.009557738555876	-2.016510560866359
187855845	Oshkosh, Wisconsin, United States of America	774	44.00908	-88.58203	-2.199503380181013	-1.7740135147391325	-2.0569137802109934	-2.085806274290729	-2.1476892420320017	-2.0767496903656015	-2.089335413637191
187856496	Gatlinburg, Tennessee, United States of America	774	35.73378	-83.45449	-2.252267405414411	-1.699166673860195	-2.0308973919637117	-1.8564798933917366	-2.2435563283924127	-1.963974807832123	-2.144268856649191
187856558	Pigeon Forge, Tennessee, United States of America	774	35.78208	-83.56776	-2.120879047933878	-1.761932749349782	-2.1602570498141223	-1.8350991437397468	-2.012119661545423	-2.0033479166434844	-2.1427877450406356
187856589	Sevierville, Tennessee, United States of America	774	35.83667	-83.52419	-2.236749922637449	-1.7855532366181253	-2.163013886674707	-1.8855892094805484	-2.0555812505713607	-1.9734598219746422	-2.0679398560297098
187856713	Fishers - Northeast Indianapolis, Indiana, United States of America	774	39.92989	-86.03671	-2.167844802537629	-1.805367744669723	-2.028574949941614	-1.938308766481965	-2.0008398276733343	-2.0560633969896593	-2.0102120916461184
187856775	Indianapolis International Airport (IND), Indiana, United States of America	774	39.72328	-86.31499	-2.2399184898342264	-1.7356734494860386	-2.006371729734945	-2.0162379360904965	-2.007146957490155	-2.033354249095582	-1.9527197211702245
187857209	Downtown Madison, Wisconsin, United States of America	774	43.07529	-89.39879	-2.2259747071829943	-1.6622974904162562	-1.9118205591998985	-2.0073436723002778	-2.1710716436076862	-2.005296328092343	-2.1103691841701657
187857426	Wisconsin Dells, Wisconsin, United States of America	774	43.67627	-89.75716	-2.175089719215575	-1.8271208607602796	-1.9689282419647225	-2.082217456524383	-2.232572091580404	-2.0190677144681994	-2.0541962048860523
187857612	Council Bluffs (and vicinity), Iowa, United States of America	464	41.23818	-95.89245	-2.2093281345601334	-1.8540331654902016	-2.1032716902439774	-2.1098503527032064	-2.1999499802040345	-2.064200279451603	-2.033627127373461
187858232	Grand Marais (and vicinity), Minnesota, United States of America	464	47.748914	-90.3579	-2.038621789998434	-2.066037343669892	-2.1193992092875042	-2.125806095142002	-2.1882014949261306	-2.1252783167413476	-2.165037030080545
187858666	Mankato (and vicinity), Minnesota, United States of America	464	44.175133	-93.95988	-2.1891833970799897	-1.9116333091602735	-2.046105150982595	-2.10286923349938	-2.163233580573186	-2.070896294589051	-2.0426377183307336
187859255	Ames (and vicinity), Iowa, United States of America	464	42.00814	-93.61043	-2.2177191144002872	-1.8495770495589448	-2.1299673633067604	-2.072980453886329	-2.0732954537805757	-2.0655021318203413	-2.0441966718230713
187859627	Alexandria (and vicinity), Minnesota, United States of America	464	45.84588	-95.38796	-2.203520170260996	-2.04224452038794	-2.1473872989238703	-2.0892323570813893	-2.051083735837049	-2.1504046186377357	-2.088972443320504
187859658	Brainerd (and vicinity), Minnesota, United States of America	464	46.36852	-94.243804	-2.1912477669819332	-1.9951243190294987	-2.1234324557412085	-2.1102613915271613	-2.184975857564284	-2.1092250031637536	-2.040023571511822
187859844	St. Cloud (and vicinity), Minnesota, United States of America	464	45.55202	-94.194737	-2.202587780457828	-1.9260689808740175	-2.1078564406425073	-2.0870977540882096	-2.0342185600732443	-2.058786711563193	-2.092983716135116
187860278	Bloomington - Mall of America, Minnesota, United States of America	774	44.85022	-93.29872	-2.2596435729225446	-1.5695821310836309	-1.93948469740539	-1.7794799735838898	-2.1608491810831185	-1.9716622762566909	-1.9499670495318915
187860433	Downtown Minneapolis, Minnesota, United States of America	774	44.97385	-93.27077	-2.162767244707765	-1.4952779796271982	-1.6886323649829842	-1.9114986583140097	-1.9960391867950815	-1.987742554987168	-1.986231453589124
187860867	Eden Prairie, Minnesota, United States of America	774	44.84907	-93.45929	-2.2207370490458853	-1.8248242383544688	-2.0475184397465056	-1.9085835401281501	-2.1890222385874067	-2.01512399191509	-1.9734996950066643
187860960	Downtown Des Moines, Iowa, United States of America	774	41.58816	-93.62434	-2.16714843147374	-1.6553854301718185	-1.8780206540873845	-2.1503209920971575	-1.8220859916169758	-2.1940418842556544	-1.9307672623712548
187861115	West Des Moines, Iowa, United States of America	774	41.56281	-93.76532	-2.2136823933424057	-1.648241944767478	-2.0558359830011246	-1.8890705600089115	-2.2115525595001246	-1.9723742982992836	-1.9500950598018276
187862758	Cedar Rapids, Iowa, United States of America	774	41.96099	-91.66928	-2.202006544551252	-1.8351112725324787	-2.0918838867318486	-2.099734890127186	-2.1972413617490245	-2.0400094118920244	-1.990825701209932
187862789	Coralville, Iowa, United States of America	774	41.68913	-91.58396	-2.2281657280895333	-1.7998478959076973	-2.0877479990577266	-1.93903201143843	-2.0043784915079073	-2.099581641023272	-2.01562051232168
187862820	Iowa City, Iowa, United States of America	774	41.68055	-91.52032	-2.2228427735288703	-1.6865232094546867	-1.965105943618577	-2.0149675890221945	-2.15879519126282	-1.8643906998989914	-2.0557344774189814
187863037	Davenport, Iowa, United States of America	774	41.56087	-90.59313	-2.2114698323617143	-1.7395171238634957	-2.074492715027014	-2.102156799846616	-2.080067911660938	-1.9810777540136715	-1.9782403997262181
187864029	Doral, Florida, United States of America	557	25.81474	-80.35626	-1.9726179299472304	-1.7105419060440588	-2.0366021418344014	-1.8037094374358558	-2.1202899851868344	-2.0431941014044606	-1.9000372944277313
187864928	Cambridge, Massachusetts, United States of America	774	42.37622	-71.11832	-2.285338241430647	-1.392172449757649	-1.8385727516678467	-1.9105223171565848	-1.9836750539138728	-1.8628831952167135	-1.884850339706098
187866168	University of Central Florida, Orlando, Florida, United States of America	774	28.58772	-81.23079	-2.1525877106648768	-1.8400713323546136	-2.0711698027564425	-2.0030502609775382	-2.063927856920362	-2.015628944622495	-1.9818603121173548
187867067	Volcano, Hawaii, United States of America	774	19.47917	-155.225	-2.032609884098223	-1.9869050465918745	-2.1459531350871677	-2.12558007967395	-2.0989040744459344	-2.100364369329677	-2.2128001640046584
187867160	Laughlin, NV, United States (IFP-Laughlin - Bullhead Intl.)	712	35.16433	-114.5664	-1.793538870609374	-1.5329246981685793	-1.9270406363260137	-2.117861346181275	-2.2920403325471246	-1.8487330505934079	-2.0760776244995895
187869888	Osoyoos, British Columbia, Canada	774	49.04338	-119.4567	-1.6654522444902509	-1.6414991309760942	-2.042549192948453	-2.1217249281269597	-2.22352246387393	-2.079362768038437	-2.1815010479748493
187872492	Paradise Island, New Providence, Bahamas	774	25.08534	-77.31651	-1.4123038865703301	-1.5869300418950452	-1.9201405328972245	-2.017607898760106	-2.1671061943533285	-2.166887207321415	-2.245730586811839
187873236	Hermosillo, Sonora, Mexico	774	29.09018	-110.9645	-2.1849259033540576	-1.9354275316225362	-2.094679725439353	-2.164989952709789	-2.178303665763932	-2.1181756429674654	-2.025854713038821
187873329	Puerto Penasco, Sonora, Mexico	774	31.31506	-113.433	-1.4100932447680874	-1.6189411636562934	-1.8054652507980267	-2.157360823315113	-2.240382911066294	-2.074009445919093	-2.2168935331730375
187880893	Cabarete, Dominican Republic	774	19.74919	-70.42457	-1.6476353219872106	-1.775469293303488	-1.9831798533288796	-2.076183202096535	-2.1333567568194836	-2.130108522817492	-2.156526535959666
187880924	Sosua, Dominican Republic	774	19.74783	-70.52574	-1.6916460120976127	-1.7996953068426629	-1.9383187307251897	-2.1466390389582704	-2.0424539704150035	-2.1548179554920495	-2.1841507215861653
187881141	Las Terrenas, Dominican Republic	774	19.30589	-69.55782	-1.6747722836774275	-1.8574399441296272	-2.07698913690091	-2.1787136921394077	-2.195101788049323	-2.2106561839718113	-2.215740614917813
187881203	Boca Chica, Dominican Republic	774	18.44786	-69.59783	-1.4719879034658334	-1.6931093022202883	-1.9493649691817765	-2.1620963320245776	-2.224371580008127	-2.216351423900567	-2.175862926659765
187940103	University of Notre Dame, South Bend, Indiana, United States of America	681	41.70033	-86.24451	-2.1944299491061634	-1.8151497268233807	-2.0863491460277785	-2.0951740841450226	-1.9396376287564554	-2.1011834422808575	-1.9811794465852963
187948132	Montego Bay, Jamaica	774	18.46535	-77.89774	-1.4020128998937844	-1.5522348826544055	-1.874074636494228	-2.066432634521581	-2.0875485593072787	-2.1659591004152343	-2.1291706730694995
187948163	Rose Hall, Montego Bay, Jamaica	774	18.51582	-77.8301	-1.3739709348286937	-1.498633883356079	-1.8641986300669264	-2.1427866232447266	-2.1084412531522196	-2.231566781896984	-2.1024645440080887
187948256	Runaway Bay, Jamaica	774	18.46231	-77.30357	-1.4874324619667176	-1.6389626649070943	-1.7765418254905776	-2.1911033691185473	-2.0648432883189223	-2.2140750876635185	-2.2084231856761845
187948628	Willemstad, Curacao	774	12.13559	-68.90212	-1.4963618578341726	-1.6343959946099529	-1.9193265609699612	-2.0082246940610755	-2.1319124632622732	-2.137298756783632	-2.1486613483729853
187949558	St. Thomas, U.S. Virgin Islands	774	18.34884	-64.93906	-1.4282749476734864	-1.5089047638302409	-1.8049270185656006	-1.9817438354049646	-2.151824155269443	-2.1572306541068507	-2.085080222336187
187949589	St. John, U.S. Virgin Islands	774	18.33748	-64.7339	-1.515534840116179	-1.7725138220854546	-2.0226139972449917	-2.074819739070163	-2.047450860061903	-2.236282600521715	-2.238504410456739
187949651	Christiansted, St. Croix, U.S. Virgin Islands	774	17.75088	-64.67587	-1.6649507436396986	-1.7735124357748353	-1.9833665547608474	-2.100727453907705	-2.113174723056496	-2.1908024056448236	-2.140667874471233
187950829	Bonita Springs, Florida, United States of America	774	26.35739	-81.78169	-1.602882820267537	-1.569075819879116	-1.8899302575984944	-1.7710526782190847	-2.2374517827686775	-1.9914625180716092	-1.9953794810785779
187950891	Marco Island, Florida, United States of America	774	25.93338	-81.69998	-1.3520973119535133	-1.5682703497338415	-1.9932358174928557	-1.962326968081684	-2.0225070445710682	-2.162124202015933	-2.1571482352898053
187950922	Fernandina Beach, Florida, United States of America	774	30.6237	-81.48653	-1.1571073480107545	-1.5498827838163278	-1.8696298707738632	-1.9368761736936921	-1.9309833834447165	-2.074088422458296	-2.129534686211917
187950953	Beach Cities, Florida, United States of America	774	30.28814	-81.40034	-1.3684818938775483	-1.7098572194393102	-1.8320643733419553	-1.9489843646380887	-2.0357897930285884	-2.0758980582600133	-2.1316632894608443
187950984	Downtown Jacksonville, Florida, United States of America	774	30.31672	-81.66216	-1.967199044353463	-1.6139478825556737	-1.734865541946422	-2.055128883940689	-1.973249996282963	-2.0887926384711886	-1.8417745349578307
187951015	Southeast Jacksonville, Florida, United States of America	774	30.21832	-81.54781	-1.9080015816509226	-1.7217101990142214	-1.972916057430342	-1.934022597780176	-2.016939842260153	-2.0816205349296633	-1.8969183076115133
187951077	Jacksonville International Airport (JAX), Florida, United States of America	774	30.46661	-81.67529	-1.927079163450861	-1.6861811929028871	-2.00104975594734	-1.8000548787292887	-2.0578003471677557	-2.0063953233700653	-1.972952528454372
187951139	Panama City Beach, Florida, United States of America	774	30.22066	-85.86906	-1.1477241404985477	-1.7838876154867047	-1.9567331509846446	-2.0258208824498207	-2.2306325171197705	-2.0603953810033806	-2.123563327809397
187951666	Pensacola, Florida, United States of America	774	30.43428	-87.31363	-1.6623742087662043	-1.77412801334595	-2.0097669672349365	-2.085586571303103	-2.063767524229589	-2.0127340087821772	-2.0231493280043567
187951697	Pensacola Beach, Florida, United States of America	774	30.34437	-87.08951	-1.0202899050779495	-1.471496329844655	-1.766410563565231	-1.883015013799949	-2.290885452383958	-1.998232520782166	-2.152787989006918
187951790	Fort Walton Beach, Florida, United States of America	774	30.42835	-86.64314	-1.2211133465376987	-1.7724433701776778	-1.8687373402632623	-2.0520954710519748	-2.236693247415132	-2.0346688251731173	-2.1042250240352205
187951852	Destin, Florida, United States of America	774	30.38919	-86.39315	-1.321174190003528	-1.7046258388692843	-2.037083604468146	-1.8802967208506878	-2.2284405324586296	-2.072961626547628	-2.107341820528296
187951914	Key Largo, Florida, United States of America	774	25.11888	-80.42377	-1.464506067460936	-1.687925479098077	-1.750879601089111	-2.150247918116559	-2.151350360130853	-2.092040150699612	-2.220405856295049
187951945	Islamorada, Florida, United States of America	774	24.89496	-80.69569	-1.4563932767695904	-1.5897678851339636	-1.7392567409164952	-2.143450193846341	-2.1702850943166014	-2.0291390115873504	-2.223133410517751
187951976	Marathon, Florida, United States of America	774	24.73601	-81.01233	-1.5439013825081223	-1.6037466790116244	-1.7594776608196876	-2.1313383621943656	-2.2751191325526414	-1.9545978378590185	-2.179233210806734
187952038	Key West, Florida, United States of America	774	24.58727	-81.70028	-1.544282981930129	-1.7129712229530594	-1.6674322591172037	-2.0686345685195855	-1.9122050421476389	-2.0790572123423554	-2.1625564114838536
187953805	Chichen Itza - Valladolid (and vicinity), Yucatan, Mexico	464	20.690254	-88.408018	-2.1895043387407354	-1.6033285755773827	-2.101703353090225	-2.1684617117026432	-1.7295888427102244	-2.184377300352543	-2.19582696964371
187953836	St. Augustine, Florida, United States of America	774	29.90036	-81.41835	-1.4505065368831802	-1.6360420601059706	-2.0286990698559495	-1.984913818669479	-1.687100389736835	-1.9515429609266117	-2.123002811930513
187953867	St. Augustine Beach, St. Augustine, Florida, United States of America	774	29.82026	-81.26478	-1.1945972073910476	-1.687336228988234	-2.0624510439532497	-1.9643933245916345	-1.7776546808587494	-2.0084373935713855	-2.1681196815426365
187954270	Gainesville, Florida, United States of America	774	29.70155	-82.3222	-2.1850541692025875	-1.620150331490247	-1.9699727141654197	-1.93016842549033	-2.1713692082963583	-1.9286264490828042	-1.9308187306604931
187954332	Titusville, Florida, United States of America	774	28.57072	-80.85197	-2.0142388593324303	-1.6761612940966883	-2.0542871623882935	-2.0826237953042708	-2.211312770909275	-1.9715889782874438	-2.0967961385816776
187954425	Cocoa Beach, Florida, United States of America	774	28.32009	-80.62042	-1.168855420684365	-1.6376286086050413	-1.8085190900949435	-1.9683692325974764	-2.064434752455812	-2.1385424917637086	-2.1550721985452186
187954456	Melbourne, Florida, United States of America	774	28.15357	-80.64228	-1.394254975087808	-1.6817535322166917	-1.9440159959143941	-2.003140255168545	-2.1541322416357715	-2.033768794596408	-2.0182098812895397
187954611	Punta Gorda, Florida, United States of America	774	26.90004	-81.82945	-2.1258535451570633	-1.6520771652195492	-1.725934904640237	-1.9740986943730952	-1.9629671253252603	-2.0052720290142583	-2.0393871257548724
187954952	Tallahassee, Florida, United States of America	774	30.45833	-84.27525	-2.2106469191011877	-1.7436014436408627	-2.041993878663118	-2.0406257683872684	-2.137199421849784	-1.907127202427842	-1.913692059522628
187955386	Jupiter, Florida, United States of America	774	26.94777	-80.18157	-1.5440337541391542	-1.713331371021039	-1.9601503847281587	-2.054705669492853	-2.1160612022426637	-2.07210081362886	-2.1275218595359524
187955417	Palm Beach Gardens, Florida, United States of America	774	26.82647	-80.09496	-1.519053140740203	-1.7391132141766337	-1.91214819188539	-1.9946608166860427	-2.2291066735912586	-2.059925430350076	-2.043346485222073
